# index, _pos
6085,"array([ -2.49977175, -11.29390594])"
6086,"array([ -2.07260858, -11.096927  ])"
6087,"array([ -2.45686855, -10.92593104])"
6088,"array([-2.23380784, -6.85237543])"
6089,"array([ -2.69614028, -10.49620113])"
6090,"array([-4.75046864, -9.60011305])"
6091,"array([ -3.95860899, -10.45209653])"
6092,"array([-1.74387151, -8.01987964])"
6093,"array([-1.54572252, -9.54142683])"
6094,"array([-3.93754385, -7.77255522])"
6095,"array([-1.28914643, -8.47249964])"
6096,"array([ -2.72536775, -10.99852247])"
6097,"array([ -3.82146397, -10.69720428])"
6098,"array([-5.51230781, -8.99115571])"
6099,"array([-6.21275686, -8.96560966])"
6100,"array([ -1.73407538, -10.64688844])"
6101,"array([-3.30742551, -7.31239968])"
6102,"array([-4.14856859, -8.60845895])"
6103,"array([-1.10708866, -8.27836159])"
6104,"array([ 0.0218745 , -9.48318962])"
6105,"array([ 0.74459061, -9.61161006])"
6106,"array([ -3.03945471, -11.20882062])"
6107,"array([-0.82380289, -8.93544214])"
6108,"array([-2.37903473, -9.57529239])"
6109,"array([-0.47032392, -8.64141476])"
6110,"array([ -1.10328826, -10.50178413])"
6111,"array([-4.39511485, -8.63054576])"
6112,"array([-0.83681408, -9.79021888])"
6113,"array([-2.04436042, -8.45631355])"
6114,"array([-3.58559593, -7.8785671 ])"
6115,"array([-3.9471859 , -7.66323918])"
6116,"array([-1.02409658, -9.10225874])"
6117,"array([-4.04432077, -9.90211028])"
6118,"array([-1.35799386, -8.53059472])"
6119,"array([ -4.99552006, -10.06733419])"
6120,"array([-4.60420438, -9.57187339])"
6121,"array([ -4.92860153, -10.11831352])"
6122,"array([-3.73731744, -9.95081778])"
6123,"array([-3.89511506, -9.65997483])"
6124,"array([-2.1768946 , -8.49320098])"
6125,"array([-1.38217959, -8.22451274])"
6126,"array([-4.65102379, -7.93654045])"
6127,"array([ -1.17928486, -10.26883121])"
6128,"array([-4.3058017 , -6.61800617])"
6129,"array([-2.9807489 , -7.81315136])"
6130,"array([-1.81077543, -9.38874421])"
6131,"array([-1.77760331, -9.9795407 ])"
6132,"array([-4.22860629, -8.34797999])"
6133,"array([-3.49776504, -7.64923126])"
6134,"array([-4.44270045, -9.59062989])"
6135,"array([-4.81933487, -8.30526306])"
6136,"array([-2.64954953, -7.39487529])"
6137,"array([ -5.56641187, -10.24033294])"
6138,"array([-4.92478996, -9.88178723])"
6139,"array([-1.89879738, -7.65297792])"
6140,"array([0.12108755, 4.41792159])"
6141,"array([-0.01480499,  4.40890603])"
6142,"array([-4.27826027, -7.24850741])"
6143,"array([ -2.15394899, -10.45677991])"
6144,"array([-4.21942132, -7.53078245])"
6145,"array([-4.11255816, -8.21957763])"
6146,"array([-4.6346621 , -9.90037317])"
6147,"array([-4.30906203, -7.46084336])"
6148,"array([-2.76152698, -9.71599377])"
6149,"array([-4.79627106, -8.96178645])"
6150,"array([-4.14861653, -7.38833708])"
6151,"array([ -2.19391487, -10.20416629])"
6152,"array([11.20923118, -9.47385964])"
6153,"array([-4.51520047, -9.8401535 ])"
6154,"array([-3.22107692, -9.86175856])"
6155,"array([ -2.02561483, -11.01475173])"
6156,"array([-2.20350717, -9.19178162])"
6157,"array([-4.29347674, -9.42834871])"
6158,"array([ -3.01251017, -10.2630923 ])"
6159,"array([-4.50174824, -9.65826858])"
6160,"array([ -2.4539983, -11.1215568])"
6161,"array([-1.3188587 , -7.79156351])"
6162,"array([-4.98742329, -8.26093545])"
6163,"array([-5.16342101, -7.48646841])"
6164,"array([-4.55442267, -7.95060864])"
6165,"array([-4.7600504 , -7.47907297])"
6166,"array([-1.16324705, -8.78460302])"
6167,"array([-1.66938942, -9.48548909])"
6168,"array([-3.58011148, -7.64103282])"
6169,"array([-1.20632299, -8.81137062])"
6170,"array([  0.79247709, -10.49350024])"
6171,"array([ -2.69016573, -10.8501201 ])"
6172,"array([-1.74810731, -8.696017  ])"
6173,"array([-4.63275426, -8.00437244])"
6174,"array([-4.48202998, -7.94377198])"
6175,"array([ -3.46524974, -10.10306493])"
6176,"array([ -2.4159056 , -11.01055758])"
6177,"array([ -3.87301784, -10.00787531])"
6178,"array([ -4.03813394, -10.50298237])"
6179,"array([-3.15431623, -9.66564604])"
6180,"array([-4.08170927, -7.97486401])"
6181,"array([ 0.36804386, -9.72086289])"
6182,"array([-5.14738347, -9.90819044])"
6183,"array([ -3.06552903, -10.24661031])"
6184,"array([-4.4923849 , -9.94486915])"
6185,"array([ -2.95455117, -10.58113026])"
6186,"array([-1.19992365, -8.13603006])"
6187,"array([-4.57931991, -7.87536966])"
6188,"array([-4.30293397, -7.96896469])"
6189,"array([-4.38113279, -7.99514463])"
6190,"array([ -0.95222025, -10.53770701])"
6191,"array([-4.00438581, -8.88239275])"
6192,"array([ -2.68770662, -11.05944602])"
6193,"array([ -1.56936462, -10.12634644])"
6194,"array([-6.93719393, -9.45231743])"
6195,"array([-6.44104286, -9.29576543])"
6196,"array([-4.28583267, -9.83039701])"
6197,"array([-4.41880559, -9.85866279])"
6198,"array([-4.29981364, -9.92345779])"
6199,"array([-3.88772688, -9.54062749])"
6200,"array([ -5.83712666, -22.38785608])"
6201,"array([ -5.7202444 , -22.27437939])"
6202,"array([ -0.64281952, -11.08092013])"
6203,"array([-0.67841483, -6.76698036])"
6204,"array([-0.21854819, -6.2184664 ])"
6205,"array([ -1.09093256, -10.02425354])"
6206,"array([-4.32257588, -8.46060938])"
6207,"array([-2.29113662, -6.69780792])"
6208,"array([-4.01523989, -8.23747975])"
6209,"array([-4.4153623 , -8.04723799])"
6210,"array([ -2.94674861, -11.57317547])"
6211,"array([-4.21875869, -6.89545495])"
6212,"array([ -0.7934666 , -10.56872799])"
6213,"array([-3.50799883, -9.34470292])"
6214,"array([-4.03311412, -9.53327087])"
6215,"array([-2.35958877, -6.69839151])"
6216,"array([ -1.57788624, -10.4866403 ])"
6217,"array([ -1.77611293, -10.59038283])"
6218,"array([-4.80758226, -7.23422622])"
6219,"array([-5.38700292, -6.83179301])"
6220,"array([-5.01415773, -9.72072212])"
6221,"array([-0.91031305, -9.29870113])"
6222,"array([-4.441539  , -8.43940436])"
6223,"array([ -0.76207087, -11.17795434])"
6224,"array([ -1.6209097 , -10.12252796])"
6225,"array([ -1.27612311, -10.13743895])"
6226,"array([-4.50746977, -8.5073616 ])"
6227,"array([-3.22226947, -7.76632903])"
6228,"array([-5.95311115, -9.3069613 ])"
6229,"array([-5.62475542, -9.22149673])"
6230,"array([-6.10920717, -9.32387466])"
6231,"array([-0.3274233 , -8.70780558])"
6232,"array([ -1.36646282, -10.75469811])"
6233,"array([ -1.51515754, -10.95967369])"
6234,"array([-4.18604157, -8.21962722])"
6235,"array([-4.40447211, -7.42166563])"
6236,"array([-3.92939696, -7.51278427])"
6237,"array([-5.60104309, -8.55043958])"
6238,"array([-4.79665401, -8.67483403])"
6239,"array([-3.706844  , -9.69514181])"
6240,"array([-4.35811309, -9.9656817 ])"
6241,"array([-5.45349844, -8.07486038])"
6242,"array([-4.64840924, -8.33232421])"
6243,"array([-5.60539791, -8.01522212])"
6244,"array([-4.8934954 , -7.81989951])"
6245,"array([-4.15100592, -8.16660379])"
6246,"array([ -3.25698875, -10.89977441])"
6247,"array([-0.86890082, -8.65537559])"
6248,"array([-4.24474003, -8.23985264])"
6249,"array([ 0.27940131, -9.90893947])"
6250,"array([-3.34183281, -8.14897166])"
6251,"array([-3.45322419, -7.90028582])"
6252,"array([ -2.00686133, -10.73454069])"
6253,"array([ -2.21045198, -10.53264376])"
6254,"array([ -2.24745943, -10.57746284])"
6255,"array([ -2.16130269, -10.80339909])"
6256,"array([-4.13594758, -7.55466766])"
6257,"array([-3.95394719, -7.88567178])"
6258,"array([-2.18196803, -9.89348253])"
6259,"array([ -0.81648346, -11.66633029])"
6260,"array([ -0.92387407, -11.73257905])"
6261,"array([-3.97746001, -9.88329263])"
6262,"array([-3.64595194, -8.09647339])"
6263,"array([-1.46258503, -7.41797151])"
6264,"array([-4.98753402, -8.38123978])"
6265,"array([-4.54332931, -8.61048181])"
6266,"array([ -1.23241312, -11.30682482])"
6267,"array([ -1.32153096, -11.35537285])"
6268,"array([ -0.99525376, -10.84032664])"
6269,"array([-2.18763187, -9.63222869])"
6270,"array([ -0.73023487, -10.78718115])"
6271,"array([ -3.18820036, -10.96412479])"
6272,"array([ -2.73427564, -10.36476788])"
6273,"array([ -2.7939475, -10.0135526])"
6274,"array([-4.24182054, -9.09760609])"
6275,"array([-4.26738239, -9.01528115])"
6276,"array([-3.99978276, -7.83342089])"
6277,"array([ -1.44228233, -10.48951396])"
6278,"array([-2.2669332 , -6.60080622])"
6279,"array([-3.78295795, -7.99618203])"
6280,"array([ -2.54279952, -10.79888694])"
6281,"array([5.0561387 , 2.84659896])"
6282,"array([ -0.69903505, -10.0954708 ])"
6283,"array([-1.92300377, -9.24980896])"
6284,"array([-0.31387064, -7.84955683])"
6285,"array([ -1.82059055, -10.30813544])"
6286,"array([-5.59696695, -9.72936839])"
6287,"array([-3.71187384, -7.510149  ])"
6288,"array([-3.91723758, -8.27002798])"
6289,"array([-5.57331805, -9.30831472])"
6290,"array([-5.49257265, -9.27082011])"
6291,"array([-3.52987935, -7.07310231])"
6292,"array([ -3.1127748 , -10.39410107])"
6293,"array([-1.69584107, -8.3517861 ])"
6294,"array([ -2.22190659, -10.25050194])"
6295,"array([ -2.0821424 , -10.38678959])"
6296,"array([-4.57700913, -7.11549052])"
6297,"array([-8.24429558, -9.15986403])"
6298,"array([-7.86470678, -9.15857633])"
6299,"array([-1.69592599, -9.95004286])"
6300,"array([ -1.14308927, -10.6196192 ])"
6301,"array([ -2.20890616, -10.46763587])"
6302,"array([-1.57425132, -7.79250176])"
6303,"array([ -1.98532075, -10.06072268])"
6304,"array([-3.22434144, -7.37054986])"
6305,"array([-3.2414104 , -7.52515426])"
6306,"array([-0.95615249, -9.23652651])"
6307,"array([-6.95721582, -9.03048701])"
6308,"array([ 0.53207536, -9.91593158])"
6309,"array([ 0.67327   , -9.96742511])"
6310,"array([ -1.2397982, -10.920677 ])"
6311,"array([ -1.5030827, -10.6559988])"
6312,"array([-4.33434676, -9.77614571])"
6313,"array([-4.47597812, -8.74847023])"
6314,"array([ -1.5859286 , -10.28176385])"
6315,"array([-4.3185656 , -8.51786957])"
6316,"array([-4.43375964, -8.11865679])"
6317,"array([ 0.26119936, -9.49572146])"
6318,"array([ 0.93776782, -9.6902523 ])"
6319,"array([ 0.36483013, -9.55912776])"
6320,"array([-0.54341435, -9.13603666])"
6321,"array([-1.43894656, -7.6868619 ])"
6322,"array([ -4.30611673, -10.020576  ])"
6323,"array([3.66866413, 3.98246903])"
6324,"array([ -2.30751726, -10.20114921])"
6325,"array([ -0.85880366, -11.38469535])"
6326,"array([ -1.94922035, -10.15638055])"
6327,"array([ -1.05893267, -11.05107583])"
6328,"array([-4.50102096, -9.26696646])"
6329,"array([ -1.64784777, -10.35878508])"
6330,"array([-0.73195307, -8.60731103])"
6331,"array([ -1.23796987, -10.41056713])"
6332,"array([ -2.29400714, -10.33001528])"
6333,"array([-4.22345953, -8.15489026])"
6334,"array([11.11600504, -9.14254037])"
6335,"array([-0.61286729, -9.56040178])"
6336,"array([-1.11954922, -8.89925097])"
6337,"array([ -1.67508284, -10.87212878])"
6338,"array([-4.25309781, -8.39120973])"
6339,"array([-4.07127402, -8.18765703])"
6340,"array([ -3.78190877, -10.8517894 ])"
6341,"array([ -1.76473122, -10.29785536])"
6342,"array([ -0.81571322, -10.27293083])"
6343,"array([ -0.05209728, -10.53555354])"
6344,"array([ -1.43846263, -10.81310909])"
6345,"array([-3.96239853, -8.47095657])"
6346,"array([-4.64473202, -8.88855255])"
6347,"array([ -2.73946262, -11.77227423])"
6348,"array([-4.28251907, -7.63863395])"
6349,"array([-4.02114557, -7.60690396])"
6350,"array([-4.45894655, -7.12938567])"
6351,"array([ -1.17018355, -10.70456245])"
6352,"array([ -1.38652703, -10.53667843])"
6353,"array([-2.09348774, -9.63442771])"
6354,"array([-4.00291574, -9.08072454])"
6355,"array([-4.40058179, -8.91968438])"
6356,"array([ -2.38949613, -10.147161  ])"
6357,"array([-4.42996341, -8.32846751])"
6358,"array([ -2.83162646, -10.83450659])"
6359,"array([-4.94574012, -9.78136612])"
6360,"array([-8.02685028, -9.09598597])"
6361,"array([-0.38651943, -9.20092414])"
6362,"array([-3.983274  , -9.41234908])"
6363,"array([-4.34301648, -9.01800332])"
6364,"array([ -2.55282921, -11.58904526])"
6365,"array([-3.48430113, -8.05597814])"
6366,"array([ -1.59554339, -10.75353677])"
6367,"array([ -1.53893093, -10.40392687])"
6368,"array([ -1.19380725, -10.54369075])"
6369,"array([-4.96972051, -7.46845666])"
6370,"array([-3.13025753, -8.11040019])"
6371,"array([-6.03385904, -9.39515868])"
6372,"array([  4.95744951, -20.11898816])"
6373,"array([  4.7974429 , -20.13385007])"
6374,"array([-1.27621222, -9.74246305])"
6375,"array([-5.22336605, -7.75601361])"
6376,"array([-4.33867983, -7.7634592 ])"
6377,"array([  0.05158292, -10.09935208])"
6378,"array([-3.65208793, -9.66328511])"
6379,"array([ -4.41251167, -10.3547876 ])"
6380,"array([-5.05340604, -8.87052281])"
6381,"array([-5.8223627 , -8.80917384])"
6382,"array([-3.39261289, -9.98591934])"
6383,"array([-2.95105983, -8.20251909])"
6384,"array([-4.86898286, -8.64973091])"
6385,"array([ -1.62225319, -10.23210996])"
6386,"array([ -1.10652737, -10.78515569])"
6387,"array([-2.08289641, -9.72388083])"
6388,"array([-4.72690264, -9.86612307])"
6389,"array([-2.1178717, -9.7899964])"
6390,"array([-3.96049949, -8.59253108])"
6391,"array([-3.16310978, -7.80918186])"
6392,"array([ -2.68613883, -11.54003977])"
6393,"array([ -0.71638793, -11.5797085 ])"
6394,"array([-4.01335959, -9.15131177])"
6395,"array([-3.45114608, -9.53759858])"
6396,"array([-1.21350923, -9.94929323])"
6397,"array([ -1.20896099, -10.01693792])"
6398,"array([-4.14363226, -7.65328653])"
6399,"array([ -3.56115534, -10.01260803])"
6400,"array([ -1.61895785, -11.01073022])"
6401,"array([ -1.29131358, -11.60554127])"
6402,"array([ -1.58994105, -11.21411198])"
6403,"array([ -1.50376613, -10.84409963])"
6404,"array([-0.81347107, -9.43982266])"
6405,"array([ -0.48391494, -10.41265604])"
6406,"array([-3.46844081, -9.48897111])"
6407,"array([ -2.91423477, -11.96073926])"
6408,"array([ -2.80067925, -11.28978835])"
6409,"array([-3.53850685, -8.57172368])"
6410,"array([-1.56725284, -9.81287554])"
6411,"array([ -1.58250674, -10.85693101])"
6412,"array([ -1.58676254, -10.35039984])"
6413,"array([ -2.53968372, -11.10764356])"
6414,"array([ -1.40580813, -10.21218556])"
6415,"array([ -1.67386377, -10.70930753])"
6416,"array([-3.86694664, -8.42702083])"
6417,"array([-3.75584811, -7.06333064])"
6418,"array([-0.67035689, -9.38781063])"
6419,"array([ -0.44652287, -11.64735859])"
6420,"array([ -0.84851378, -11.07057372])"
6421,"array([ -1.20744814, -11.01600514])"
6422,"array([-4.13637776, -8.91103528])"
6423,"array([-3.47149993, -9.13820607])"
6424,"array([10.393856 , -4.7400539])"
6425,"array([10.55610647, -4.75202863])"
6426,"array([ -1.51013415, -10.34949452])"
6427,"array([-1.08129844, -7.77415764])"
6428,"array([-5.98235996, -9.74840585])"
6429,"array([-4.25058416, -8.85367721])"
6430,"array([-3.39187164, -7.31551034])"
6431,"array([-3.77848796, -9.56465618])"
6432,"array([  0.19502902, -10.00993982])"
6433,"array([-5.95138613, -7.99892551])"
6434,"array([-5.2713599 , -8.25677598])"
6435,"array([ -0.87836016, -10.81259526])"
6436,"array([-4.42032165, -9.97330872])"
6437,"array([ 0.27559733, -7.1354284 ])"
6438,"array([-3.75964379, -7.9501922 ])"
6439,"array([-4.03079177, -8.835741  ])"
6440,"array([ -1.50578326, -11.08601712])"
6441,"array([ -1.29385328, -11.060578  ])"
6442,"array([ -1.59146589, -10.9441333 ])"
6443,"array([-1.80573542, -5.84779883])"
6444,"array([-5.54310176, -7.06172614])"
6445,"array([ -1.80713637, -10.23527572])"
6446,"array([-1.37324005, -9.37892024])"
6447,"array([-4.76905823, -9.77494468])"
6448,"array([-6.21495127, -7.79808102])"
6449,"array([ -1.5005928 , -11.18586078])"
6450,"array([ -1.1520062 , -11.88355892])"
6451,"array([ -0.37720465, -12.10412892])"
6452,"array([ -1.2929296 , -11.91986615])"
6453,"array([ -2.90111649, -11.04838243])"
6454,"array([ -2.64390848, -11.67007446])"
6455,"array([-3.76477448, -9.30008648])"
6456,"array([-0.87477453, -9.4727524 ])"
6457,"array([-3.82314668, -8.0400685 ])"
6458,"array([-4.6344778 , -7.45039838])"
6459,"array([ -1.98274618, -10.25608645])"
6460,"array([-3.83412122, -7.98090594])"
6461,"array([ -2.03583259, -10.28344595])"
6462,"array([-3.93182228, -9.31797346])"
6463,"array([-4.69427943, -8.6814546 ])"
6464,"array([-4.66140586, -9.05126587])"
6465,"array([ -2.83065691, -11.51790233])"
6466,"array([-5.13141633, -8.51645891])"
6467,"array([ -1.14991221, -11.1739375 ])"
6468,"array([-7.41683887, -8.96117234])"
6469,"array([-3.49980731, -7.22814276])"
6470,"array([-5.61046293, -7.17357481])"
6471,"array([-4.24745558, -7.34605238])"
6472,"array([ -0.93859219, -10.43535667])"
6473,"array([-5.91023679, -9.88546964])"
6474,"array([-3.94351158, -7.58295615])"
6475,"array([ -2.82816313, -11.62531588])"
6476,"array([-1.3920493 , -9.76212256])"
6477,"array([-0.36898296, -8.11851538])"
6478,"array([-3.69746084, -8.55330966])"
6479,"array([-5.10087879, -9.2111193 ])"
6480,"array([-1.32276309, -8.32562156])"
6481,"array([ -3.02054853, -22.6639463 ])"
6482,"array([ -2.85837152, -22.66421243])"
6483,"array([-3.22508138, -7.62261672])"
6484,"array([-5.88791657, -9.79149085])"
6485,"array([-4.69989381, -7.72536414])"
6486,"array([ -1.75464986, -10.835582  ])"
6487,"array([-16.4968787 ,  -7.01108991])"
6488,"array([-16.40962243,  -6.87757901])"
6489,"array([-4.15705101, -8.73651738])"
6490,"array([ -1.1822988 , -10.82430165])"
6491,"array([-0.42968553, -9.56619842])"
6492,"array([ -2.6329813 , -11.90578528])"
6493,"array([-6.06699834, -9.23565818])"
6494,"array([-6.21462956, -9.41228218])"
6495,"array([-4.88941086, -8.85927508])"
6496,"array([-1.403283  , -7.44745029])"
6497,"array([-4.28207312, -7.8754326 ])"
6498,"array([ -0.6669837 , -10.85030689])"
6499,"array([ -0.13788973, -11.54933346])"
6500,"array([ -2.05579981, -10.61920232])"
6501,"array([-5.06384954, -9.95990289])"
6502,"array([-4.59015522, -9.45893135])"
6503,"array([ -0.86086037, -10.93209885])"
6504,"array([-3.75513565, -7.42813739])"
6505,"array([-4.13872303, -8.82652138])"
6506,"array([  4.7642552 , -20.93630231])"
6507,"array([  4.60029421, -20.95749149])"
6508,"array([-1.66647663, -9.99253618])"
6509,"array([-4.66063955, -9.1701702 ])"
6510,"array([-1.2524468 , -6.64870562])"
6511,"array([ -3.13984268, -10.0958508 ])"
6512,"array([  1.11984551, -10.16942439])"
6513,"array([ -1.3263894 , -10.96039689])"
6514,"array([-4.39474992, -7.06551881])"
6515,"array([-3.79441455, -9.51578283])"
6516,"array([ -4.62039069, -10.10162887])"
6517,"array([ 0.18844031, -9.68348088])"
6518,"array([ -5.49176444, -10.3440492 ])"
6519,"array([-6.93751908e-05, -9.66438339e+00])"
6520,"array([ -3.97796335, -10.83533971])"
