# index, name, _pos
10093,6941,"array([2.10393795, 1.04032996])"
10094,9280,"array([2.11133336, 1.10765578])"
10095,7726,"array([2.1161431 , 1.04028809])"
10096,6192,"array([2.10304494, 1.12014532])"
10097,11054,"array([2.10476983, 1.11825231])"
10098,7928,"array([2.07974856, 1.03192356])"
10099,11689,"array([2.12482673, 1.03706608])"
10100,604,"array([2.07844123, 1.08947217])"
10101,5425,"array([2.14527732, 1.09525545])"
10102,8848,"array([2.13737202, 1.09400259])"
10103,10491,"array([2.11950526, 1.11581919])"
10104,6390,"array([2.13481775, 1.0554648 ])"
10105,3155,"array([2.11256629, 1.03918654])"
10106,6360,"array([2.11721069, 1.04090061])"
10107,9490,"array([2.09747917, 1.03386893])"
10108,2801,"array([2.08987984, 1.03549333])"
10109,6146,"array([2.13870701, 1.08392621])"
10110,6262,"array([2.09144314, 1.04020079])"
10111,6153,"array([2.11831478, 1.11472941])"
10112,7586,"array([2.12771311, 1.14010421])"
10113,6158,"array([2.08584871, 1.01724364])"
10114,6160,"array([2.17473006, 1.05539434])"
10115,6161,"array([2.11989081, 1.09955797])"
10116,6164,"array([2.08188061, 1.08248824])"
10117,6168,"array([2.08679938, 1.02241972])"
10118,9341,"array([2.19694022, 1.03471955])"
10119,12453,"array([2.08557671, 1.03191475])"
10120,2263,"array([2.08446304, 1.03296939])"
10121,1860,"array([2.08239879, 1.03077418])"
10122,6176,"array([2.19252394, 1.10789936])"
10123,12396,"array([2.20862362, 1.11912396])"
10124,6179,"array([2.21463634, 1.08042272])"
10125,7472,"array([2.13839161, 1.11503078])"
10126,12586,"array([2.01132157, 1.10229559])"
10127,11163,"array([2.01222972, 1.10484901])"
10128,6194,"array([2.07653439, 1.03094258])"
10129,7834,"array([2.06501097, 1.01037537])"
10130,7988,"array([2.06264481, 1.01098219])"
10131,6196,"array([2.16089606, 1.04845341])"
10132,6199,"array([2.18711454, 1.07834281])"
10133,8720,"array([2.17556997, 1.07775432])"
10134,6200,"array([2.13770354, 1.06206065])"
10135,11624,"array([2.14163907, 1.04367103])"
10136,6201,"array([2.14376012, 1.04396838])"
10137,6205,"array([2.1927235 , 1.05596753])"
10138,6213,"array([2.17062691, 1.06386689])"
10139,6216,"array([2.14437599, 1.09752345])"
10140,6218,"array([2.17922147, 1.13920433])"
10141,10114,"array([2.16509663, 1.12162621])"
10142,6224,"array([2.14434289, 1.04794192])"
10143,11135,"array([2.164936  , 1.01851995])"
10144,6226,"array([2.17367112, 1.06752718])"
10145,8590,"array([2.20813961, 1.06043764])"
10146,6227,"array([2.10885338, 1.12538083])"
10147,6650,"array([2.11274663, 1.09900376])"
10148,1466,"array([2.12120952, 1.02850415])"
10149,8063,"array([2.12854439, 1.03309872])"
10150,1687,"array([2.14749423, 1.08768376])"
10151,6523,"array([2.11346215, 1.02790331])"
10152,6237,"array([2.08944817, 1.06114837])"
10153,6238,"array([2.01609224, 1.10550546])"
10154,5963,"array([2.13028121, 1.2317655 ])"
10155,2494,"array([2.12306055, 1.23263273])"
10156,6591,"array([2.12678388, 1.23304879])"
10157,6241,"array([2.07947925, 1.04177331])"
10158,6242,"array([2.14679945, 1.066974  ])"
10159,6249,"array([2.11161474, 1.04276442])"
10160,6255,"array([2.10568118, 1.09272063])"
10161,6263,"array([2.13040009, 1.13888682])"
10162,10937,"array([2.13262984, 1.13901337])"
10163,6264,"array([2.19207046, 1.06021279])"
10164,6267,"array([2.11101063, 1.12854742])"
10165,6272,"array([2.15978646, 1.09894566])"
10166,6273,"array([2.17347454, 1.04646521])"
10167,6274,"array([2.12448965, 1.11473724])"
10168,6275,"array([2.18848161, 1.08871116])"
10169,1774,"array([2.21614388, 1.09570118])"
10170,5769,"array([2.18174476, 1.05619742])"
10171,9349,"array([2.15937636, 1.05863177])"
10172,6279,"array([2.13689717, 1.04769259])"
10173,2545,"array([2.15751843, 1.03137477])"
10174,6916,"array([2.18351351, 1.088829  ])"
10175,10343,"array([2.1690403, 1.0655613])"
10176,6282,"array([2.148341  , 1.03521067])"
10177,6288,"array([2.12924883, 1.11526607])"
10178,6289,"array([2.04607565, 1.11916766])"
10179,6292,"array([2.12171224, 1.10742479])"
10180,6298,"array([2.10674081, 1.11768063])"
10181,7876,"array([2.0913614 , 1.12320481])"
10182,9724,"array([2.07671876, 1.08634738])"
10183,8387,"array([2.08960696, 1.12106279])"
10184,11641,"array([2.08906786, 1.12233338])"
10185,6311,"array([2.08086923, 1.03197501])"
10186,12260,"array([2.1516189 , 1.10206461])"
10187,10715,"array([2.18022934, 1.10382013])"
10188,4818,"array([2.18125342, 1.10170761])"
10189,9214,"array([2.17570367, 1.10876283])"
10190,12269,"array([2.17873444, 1.10813089])"
10191,1603,"array([2.14849766, 1.05051582])"
10192,11560,"array([2.18004578, 1.10592119])"
10193,7259,"array([2.17798755, 1.06916948])"
10194,12515,"array([2.1761547, 1.0795943])"
10195,11530,"array([2.18141274, 1.10003724])"
10196,6445,"array([2.17890016, 1.10462758])"
10197,10027,"array([2.15540699, 1.10168042])"
10198,7854,"array([2.15500324, 1.10855487])"
10199,2895,"array([2.15674863, 1.09808496])"
10200,7858,"array([2.15663484, 1.08189228])"
10201,8248,"array([2.17465853, 1.11166524])"
10202,12359,"array([2.17747742, 1.10930188])"
10203,9332,"array([2.18289201, 1.10144506])"
10204,1882,"array([2.17823442, 1.1062871 ])"
10205,283,"array([2.15464033, 1.09889571])"
10206,12384,"array([2.18286464, 1.10438649])"
10207,12392,"array([2.17416269, 1.11016955])"
10208,8022,"array([2.1519108 , 1.10080933])"
10209,8094,"array([2.18490994, 1.09636787])"
10210,5543,"array([2.15672789, 1.10828237])"
10211,5749,"array([2.15506817, 1.05142949])"
10212,11668,"array([2.14640845, 1.0841618 ])"
10213,6386,"array([2.17695505, 1.10745732])"
10214,6320,"array([2.13205957, 1.11093964])"
10215,6322,"array([2.168779  , 1.10326568])"
10216,6323,"array([2.12088461, 1.02415913])"
10217,6332,"array([2.14850745, 0.97834201])"
10218,2919,"array([2.13921725, 1.00318727])"
10219,12642,"array([2.08411738, 1.02783498])"
10220,3829,"array([2.14958645, 1.05757626])"
10221,4667,"array([2.14288978, 1.09966348])"
10222,6336,"array([2.11887867, 1.039289  ])"
10223,6339,"array([2.09982718, 1.09890661])"
10224,10840,"array([2.10018418, 1.04202776])"
10225,6343,"array([2.12094039, 1.03642195])"
10226,6348,"array([2.16418254, 1.09763164])"
10227,9883,"array([2.1859414 , 1.11309629])"
10228,6352,"array([2.10089936, 1.09993606])"
10229,6354,"array([2.18783377, 1.00467919])"
10230,6356,"array([2.11717221, 1.05354332])"
10231,7362,"array([2.12790332, 1.04139991])"
10232,6357,"array([2.11088478, 1.04596935])"
10233,6358,"array([2.0897861 , 1.10088278])"
10234,6361,"array([2.14970665, 1.10339316])"
10235,11302,"array([2.14711298, 1.11985685])"
10236,6363,"array([2.10341506, 1.03931794])"
10237,6369,"array([2.02176521, 1.11347561])"
10238,5299,"array([2.10181775, 1.0149567 ])"
10239,6379,"array([2.16201954, 1.13657192])"
10240,6533,"array([2.0322265 , 1.05144555])"
10241,6392,"array([2.17086666, 1.0964811 ])"
10242,6399,"array([2.06870286, 1.07579803])"
10243,6408,"array([2.1042148 , 1.02543354])"
10244,6421,"array([2.14716003, 1.11361218])"
10245,6425,"array([2.15995079, 1.04772466])"
10246,6427,"array([2.09651422, 1.01203229])"
10247,6429,"array([2.0427185 , 1.02730139])"
10248,7771,"array([2.04433356, 1.02466906])"
10249,6301,"array([2.16134332, 1.0957413 ])"
10250,9972,"array([2.14687352, 1.05046707])"
10251,5515,"array([2.17951316, 1.07621275])"
10252,6436,"array([2.07960118, 1.02404734])"
10253,8425,"array([2.09830134, 1.06215518])"
10254,12391,"array([2.13539784, 1.10474121])"
10255,6451,"array([2.09806797, 1.05957953])"
10256,6455,"array([2.08959269, 1.06210229])"
10257,6457,"array([2.02931571, 1.02075766])"
10258,6458,"array([2.20046826, 0.99414381])"
10259,6459,"array([2.10046928, 1.03079654])"
10260,7102,"array([2.09292756, 1.08500788])"
10261,6462,"array([2.10995638, 1.03577747])"
10262,9385,"array([2.04182501, 1.10382067])"
10263,6464,"array([2.13812218, 1.04019744])"
10264,6467,"array([2.07552878, 1.02559446])"
10265,6470,"array([2.10626279, 1.09891926])"
10266,11889,"array([2.12313616, 1.05001164])"
10267,6483,"array([2.16982326, 1.07499688])"
10268,9434,"array([2.12915692, 0.95875838])"
10269,6487,"array([2.16370982, 1.13070839])"
10270,6488,"array([2.10273462, 1.10637884])"
10271,6489,"array([2.1019236 , 1.12562048])"
10272,10748,"array([2.14244289, 1.0872223 ])"
10273,9508,"array([2.13196036, 1.05691458])"
10274,8312,"array([2.13709099, 1.10111065])"
10275,6493,"array([2.07841899, 1.07296502])"
10276,6497,"array([2.15382952, 1.02560714])"
10277,6501,"array([2.12592774, 1.0245354 ])"
10278,6502,"array([2.15915568, 1.04401228])"
10279,12418,"array([2.10353533, 1.09736843])"
10280,11591,"array([2.09440999, 1.05069717])"
10281,6910,"array([2.09233397, 1.05085089])"
10282,9015,"array([2.08399695, 1.0567902 ])"
10283,8921,"array([2.08542816, 1.05446162])"
10284,12245,"array([2.17053969, 1.08057642])"
10285,6516,"array([2.0700084 , 0.99963086])"
10286,6521,"array([2.16792471, 1.09105952])"
10287,4504,"array([2.1966148 , 1.10945346])"
10288,6528,"array([2.12617881, 1.09623338])"
10289,6534,"array([2.08293154, 1.04430617])"
10290,12221,"array([2.12622402, 1.07385168])"
10291,7295,"array([2.15653965, 1.06525281])"
10292,6546,"array([2.13439281, 1.06837372])"
10293,9091,"array([2.13783349, 1.03156323])"
10294,8185,"array([2.18723279, 1.13564168])"
10295,5323,"array([2.18789938, 1.1034489 ])"
10296,6559,"array([2.14155804, 1.08420222])"
10297,6561,"array([2.10201134, 1.10838781])"
10298,6563,"array([2.1038176 , 1.13628232])"
10299,6565,"array([2.16288381, 1.11808975])"
10300,6567,"array([2.07065856, 1.1301201 ])"
10301,6568,"array([2.16463767, 1.08192278])"
10302,12548,"array([2.17567344, 1.09239383])"
10303,10927,"array([2.10355937, 1.10696327])"
10304,9024,"array([2.11808614, 1.1188228 ])"
10305,9813,"array([2.12378368, 1.11755868])"
10306,8775,"array([2.1208666, 1.1180211])"
10307,6698,"array([2.11915135, 1.118808  ])"
10308,6581,"array([2.16914514, 1.07873297])"
10309,6584,"array([2.10366495, 1.04742995])"
10310,6585,"array([2.17667314, 1.07504261])"
10311,8930,"array([2.10363406, 1.03273328])"
10312,6594,"array([2.08483162, 1.04290468])"
10313,6598,"array([2.1303591 , 1.04210425])"
10314,10271,"array([2.12094702, 1.06588426])"
10315,6601,"array([2.09499616, 1.01561052])"
10316,6604,"array([2.14692158, 1.07891088])"
10317,6615,"array([2.0600603 , 1.03558894])"
10318,6622,"array([2.12078171, 1.03378964])"
10319,12466,"array([2.11526057, 0.99679177])"
10320,6623,"array([2.16613605, 1.0464294 ])"
10321,6626,"array([2.19358285, 1.09281754])"
10322,6632,"array([2.12414337, 1.02631249])"
10323,6633,"array([2.0570407 , 1.13363481])"
10324,6649,"array([2.12784925, 1.09195012])"
10325,6652,"array([2.09438942, 1.03678705])"
10326,7778,"array([2.11234457, 1.04896748])"
10327,10100,"array([2.13727503, 1.06280027])"
10328,6655,"array([2.12325202, 1.11419338])"
10329,6663,"array([2.11388952, 1.0454236 ])"
10330,9186,"array([2.10854349, 1.02985434])"
10331,6664,"array([2.16165709, 1.04196593])"
10332,8648,"array([2.14638813, 1.0467471 ])"
10333,6666,"array([2.14715699, 1.05637356])"
10334,1086,"array([2.17684411, 1.03066952])"
10335,6667,"array([2.07989755, 1.08025672])"
10336,10221,"array([2.14631899, 1.09101896])"
10337,6674,"array([2.14149859, 1.06220229])"
10338,6681,"array([2.17100591, 1.0225368 ])"
10339,6266,"array([2.18764264, 1.00069033])"
10340,10929,"array([2.08402063, 1.03506135])"
10341,6981,"array([2.09481881, 1.03195474])"
10342,6693,"array([2.14902637, 1.05353214])"
10343,6694,"array([2.1426118 , 1.08587322])"
10344,6695,"array([2.11748263, 0.99869785])"
10345,9620,"array([2.12058771, 1.02576149])"
10346,6701,"array([2.11451887, 1.0480212 ])"
10347,12572,"array([2.01446943, 1.06674839])"
10348,10571,"array([2.12206456, 1.13890302])"
10349,7001,"array([2.11928702, 1.1393929 ])"
10350,7515,"array([2.16479637, 1.02705093])"
10351,6716,"array([2.04077895, 1.11275759])"
10352,6731,"array([2.08387987, 1.09166504])"
10353,6735,"array([2.16945793, 1.04335   ])"
10354,6741,"array([2.15037016, 1.03740424])"
10355,8984,"array([2.1066889 , 1.09686042])"
10356,8650,"array([2.13438357, 1.06217217])"
10357,6834,"array([2.16275113, 1.10575399])"
10358,3156,"array([2.14598787, 1.08499221])"
10359,11201,"array([2.15523643, 1.11283963])"
10360,3635,"array([2.16121865, 1.11259733])"
10361,4914,"array([2.13592715, 1.09710599])"
10362,8556,"array([2.13687104, 1.05734649])"
10363,6988,"array([2.15664532, 1.11185728])"
10364,4722,"array([2.1431233 , 1.10334926])"
10365,4038,"array([2.15850468, 1.10912205])"
10366,3545,"array([2.13295245, 1.09777607])"
10367,10184,"array([2.14631444, 1.09716542])"
10368,10911,"array([2.14539637, 1.11194845])"
10369,6761,"array([2.16149114, 1.07202773])"
10370,8813,"array([2.19903834, 1.0728263 ])"
10371,6774,"array([2.19756845, 1.06000637])"
10372,6775,"array([2.14244477, 1.03240119])"
10373,6776,"array([2.12911685, 1.05081645])"
10374,6777,"array([2.15156372, 1.10825856])"
10375,6778,"array([2.03396715, 1.01063164])"
10376,6779,"array([2.08270608, 1.08517101])"
10377,6780,"array([2.08526751, 1.05322406])"
10378,6784,"array([2.15744842, 1.03329136])"
10379,6787,"array([2.15181965, 1.05953721])"
10380,9795,"array([2.09438611, 1.04642084])"
10381,9002,"array([2.13960547, 1.04779766])"
10382,4339,"array([2.1440501, 1.0368552])"
10383,6807,"array([2.0958193 , 1.12554558])"
10384,6816,"array([2.14786104, 1.04975704])"
10385,6817,"array([2.03405781, 1.02836757])"
10386,12516,"array([2.11513611, 1.0983898 ])"
10387,6825,"array([2.0785924, 1.0682487])"
10388,6828,"array([2.18997065, 1.02005054])"
10389,6835,"array([2.22767627, 1.16263654])"
10390,7178,"array([2.09367128, 1.02498576])"
10391,6841,"array([2.13484473, 1.04423458])"
10392,7528,"array([2.05928707, 1.1670413 ])"
10393,7445,"array([2.07662215, 1.16288663])"
10394,7590,"array([2.06437354, 1.16994089])"
10395,6846,"array([2.15970718, 1.07609237])"
10396,6849,"array([2.07951841, 1.0822394 ])"
10397,6851,"array([2.12925392, 1.06319036])"
10398,6854,"array([2.17573914, 1.08323181])"
10399,6858,"array([2.18913286, 1.0969708 ])"
10400,6860,"array([2.13654203, 1.03592385])"
10401,6861,"array([2.13330818, 1.03700595])"
10402,6862,"array([2.13601497, 1.03728152])"
10403,6867,"array([2.07647574, 1.03311051])"
10404,6877,"array([2.11881168, 1.0648547 ])"
10405,6878,"array([2.15789568, 1.04332106])"
10406,10677,"array([2.10738752, 1.16408881])"
10407,11991,"array([2.0773981 , 1.08493654])"
10408,9748,"array([2.15564602, 1.06370423])"
10409,6900,"array([2.09439096, 1.04184295])"
10410,6901,"array([2.12908323, 1.0885419 ])"
10411,9922,"array([2.12875414, 1.07241644])"
10412,6919,"array([2.10431217, 1.1201062 ])"
10413,6922,"array([2.0904962 , 1.02724852])"
10414,6923,"array([2.15169767, 1.0688527 ])"
10415,7141,"array([2.03357682, 1.13263393])"
10416,6931,"array([2.17601945, 1.11071596])"
10417,6934,"array([2.08897139, 1.14210724])"
10418,2086,"array([2.12463772, 0.99053731])"
10419,6950,"array([2.07731294, 1.05100577])"
10420,6952,"array([2.09505654, 1.04446897])"
10421,6956,"array([2.07056038, 1.0020063 ])"
10422,6957,"array([2.13717069, 1.06378592])"
10423,6964,"array([2.09163151, 1.02918607])"
10424,6966,"array([2.13603278, 1.07724826])"
10425,6973,"array([2.20098138, 1.07508476])"
10426,9692,"array([2.14437184, 1.1053407 ])"
10427,11789,"array([2.12232667, 1.05334346])"
10428,6987,"array([2.16237328, 1.07716437])"
10429,9886,"array([2.10035333, 1.02552452])"
10430,6995,"array([2.01137468, 1.0514489 ])"
10431,2812,"array([2.16628051, 1.10030459])"
10432,7003,"array([2.17586475, 1.01462248])"
10433,8004,"array([2.16024893, 1.02131369])"
10434,11042,"array([2.11599808, 1.10824154])"
10435,9104,"array([2.1707434 , 1.11042868])"
10436,7015,"array([2.07928969, 1.02616538])"
10437,8843,"array([2.08998834, 1.06759532])"
10438,7020,"array([2.08204861, 1.13686336])"
10439,7021,"array([2.08025139, 1.06846054])"
10440,5586,"array([2.19909799, 1.10160363])"
10441,7031,"array([2.20250207, 1.06762535])"
10442,7032,"array([2.14196749, 1.05591964])"
10443,7033,"array([2.12948183, 1.11737845])"
10444,7037,"array([2.01810229, 1.10709976])"
10445,7047,"array([2.1408224 , 1.10479183])"
10446,4673,"array([2.17954218, 1.07333793])"
10447,7758,"array([2.1623013 , 1.06093098])"
10448,7052,"array([2.07358404, 1.04072096])"
10449,10751,"array([2.05840815, 1.02248401])"
10450,7053,"array([2.12958671, 1.10924491])"
10451,7062,"array([2.11220965, 1.11143122])"
10452,10505,"array([2.21778699, 1.0483067 ])"
10453,7066,"array([2.10989539, 1.11188682])"
10454,7068,"array([2.09692791, 1.040247  ])"
10455,7070,"array([2.12058547, 1.05636638])"
10456,7071,"array([2.22121102, 1.13781139])"
10457,7076,"array([2.10093123, 1.11837447])"
10458,7079,"array([2.12289501, 1.10788253])"
10459,7080,"array([2.13524578, 0.97858087])"
10460,7088,"array([2.09077267, 1.04574546])"
10461,7090,"array([2.10392491, 1.04538036])"
10462,7091,"array([2.18392414, 1.08012834])"
10463,7094,"array([2.14501976, 1.09073335])"
10464,7095,"array([2.13125132, 1.11885758])"
10465,7099,"array([2.16837876, 1.05856691])"
10466,7100,"array([2.15609078, 1.03502608])"
10467,7104,"array([2.16046365, 1.09453924])"
10468,11590,"array([2.14982065, 1.08197132])"
10469,2936,"array([2.18111617, 1.06310046])"
10470,1256,"array([2.18726122, 1.05425823])"
10471,7108,"array([2.11337226, 1.13040496])"
10472,7112,"array([2.16675886, 1.02741875])"
10473,7117,"array([2.16904878, 1.09069744])"
10474,7121,"array([2.13573612, 1.02942522])"
10475,8073,"array([2.11308557, 1.02389418])"
10476,7124,"array([2.09360971, 1.04078307])"
10477,7128,"array([2.08905503, 1.02790685])"
10478,7134,"array([2.03209713, 1.08747191])"
10479,7136,"array([2.14671318, 1.10516872])"
10480,9817,"array([2.14179052, 1.12062741])"
10481,7137,"array([2.09553119, 1.10184924])"
10482,7138,"array([2.09673701, 1.03831973])"
10483,11835,"array([2.04148371, 1.03077994])"
10484,4284,"array([2.19411016, 0.98427109])"
10485,7379,"array([2.19602388, 0.99054282])"
10486,10308,"array([2.19991024, 0.9875578 ])"
10487,2656,"array([2.19723813, 0.98546896])"
10488,7145,"array([2.14988672, 1.04026101])"
10489,8877,"array([2.19780598, 1.04119828])"
10490,11751,"array([2.19732393, 1.03923016])"
10491,7157,"array([2.03141449, 1.07032407])"
10492,7160,"array([2.14516494, 1.06270245])"
10493,8792,"array([2.14142701, 1.09443613])"
10494,2058,"array([2.13683547, 1.03476289])"
10495,11699,"array([2.14037304, 1.03916456])"
10496,5031,"array([2.14516508, 1.04105083])"
10497,10444,"array([2.10711519, 1.04105329])"
10498,9471,"array([2.13306818, 1.09140379])"
10499,12235,"array([2.13686113, 1.04929147])"
10500,10776,"array([2.12218102, 1.04003165])"
10501,7185,"array([2.11616182, 1.03809447])"
10502,4913,"array([2.15054519, 1.038485  ])"
